Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
2020-10-07,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,0915176151761518",,TRUE,16050321633016
2020-10-07,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,,TRUE,17446936554476
2020-10-07,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,17563617473893
2020-10-07,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,,TRUE,17634510148705
2020-10-07,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,,TRUE,18315568197788
2020-10-07,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,,TRUE,18517194481356
2020-10-07,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,,TRUE,18860501806117
2020-10-07,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,19664280514731
2020-10-07,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,20155896116627
2020-10-07,17074,Den Bommel,77500,415800,3258LZ,VR17,Rotterdam-Rijnmond,1,,TRUE,20394841342790
2020-10-07,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",,TRUE,21518554324425
2020-10-07,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",,TRUE,21518554324425
2020-10-07,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,21761254629535
2020-10-07,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,,TRUE,23412881123436
2020-10-07,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,24520906022975
2020-10-07,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,,TRUE,25742897760647
2020-10-07,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",,TRUE,26581767359934
2020-10-07,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",,TRUE,26581767359934
2020-10-07,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,27635308458862
2020-10-07,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,,TRUE,27933137990492
2020-10-07,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,29767008737262
2020-10-07,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,33118110223684
2020-10-07,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,33308144507974
2020-10-07,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",,TRUE,41516570398488
2020-10-07,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",,TRUE,41516570398488
2020-10-07,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,,TRUE,41742653177491
2020-10-07,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,9679400271154",,TRUE,42736952250583
2020-10-07,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,0320599728846",,TRUE,42736952250583
2020-10-07,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,,TRUE,48220075473205
2020-10-07,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,49786234645109
2020-10-07,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,,TRUE,50565617665071
2020-10-07,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,,TRUE,53615310805470
2020-10-07,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,,TRUE,56032112695808
2020-10-07,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,58838625534704
2020-10-07,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,60167183657051
2020-10-07,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,,TRUE,61111715939054
2020-10-07,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,,TRUE,62209068532639
2020-10-07,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,62977576615655
2020-10-07,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223418573",,TRUE,74128676427306
2020-10-07,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761776581427",,TRUE,74128676427306
2020-10-07,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,,TRUE,81710571338886
2020-10-07,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,,TRUE,86583725703496
2020-10-07,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",,TRUE,87259399881921
2020-10-07,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",,TRUE,87259399881921
2020-10-07,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,87670311335065
2020-10-07,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,90379258601522
2020-10-07,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,,TRUE,93082841217509
2020-10-07,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,,TRUE,133058570441417
2020-10-07,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,,TRUE,226823691787621
2020-10-07,17016,Alblasserdam,105800,429300,2952AT,VR18,Zuid-Holland-Zuid,1,,TRUE,444833053063949
2020-10-08,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,0
2020-10-08,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,,TRUE,1278163062307
2020-10-08,3023,Tweede Exloermond,260088,548924,7571BM,VR03,Drenthe,1,,TRUE,2693609154094
2020-10-08,4028,Dedemsvaart,228600,514200,7701PG,VR04,IJsselland,1,,TRUE,3388252733040
2020-10-08,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,3726752260783
2020-10-08,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,,TRUE,4925657223542
2020-10-08,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,,TRUE,4935526476663
2020-10-08,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,,TRUE,5414618919741
2020-10-08,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,5934096026905
2020-10-08,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,5934096026905
2020-10-08,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,6957128038549
2020-10-08,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,,TRUE,8138935412023
2020-10-08,17056,Oude Tonge,71500,411300,3255LV,VR17,Rotterdam-Rijnmond,1,,TRUE,12354260841128
2020-10-08,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,,TRUE,14940637997875
2020-10-08,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,15842608841572
2020-10-08,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,,TRUE,18509712194697
2020-10-08,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,21927426008785
2020-10-08,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,21927426008785
2020-10-08,17055,Middelharnis,71600,420700,3241LP,VR17,Rotterdam-Rijnmond,1,,TRUE,23567409726890
2020-10-08,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,,TRUE,23992070303307
2020-10-08,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,,TRUE,24513416278373
2020-10-08,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,,TRUE,25387987545659
2020-10-08,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,25630171525231
2020-10-08,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,26032249818760
2020-10-08,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,26034229757419
2020-10-08,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,287042099507928",,TRUE,28745973827933
2020-10-08,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,712957900492072",,TRUE,28745973827933
2020-10-08,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,,TRUE,31419095834595
2020-10-08,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",,TRUE,31810288773230
2020-10-08,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",,TRUE,31810288773230
2020-10-08,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,,TRUE,32699792776296
2020-10-08,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,,TRUE,35877312143927
2020-10-08,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,,TRUE,37839184735741
2020-10-08,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,38330415215958
2020-10-08,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,39953112930892
2020-10-08,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,,TRUE,40353123797817
2020-10-08,17044,Dordrecht,110155,425519,3313LA,VR18,Zuid-Holland-Zuid,1,,TRUE,41470246477604
2020-10-08,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657428606",,TRUE,42155215227076
2020-10-08,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743342571394",,TRUE,42155215227076
2020-10-08,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,,TRUE,42515276383478
2020-10-08,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,,TRUE,43300649354771
2020-10-08,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,,TRUE,46025908073811
2020-10-08,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,51369449489006
2020-10-08,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,53783080732118
2020-10-08,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027027027",,TRUE,54595455846344
2020-10-08,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972972972973",,TRUE,54595455846344
2020-10-08,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,,TRUE,55092402078223
2020-10-08,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,,TRUE,59594006862951
2020-10-08,3022,Emmen,255924,528133,7833HR,VR03,Drenthe,1,,TRUE,60256083908244
2020-10-08,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,,TRUE,60841784003691
2020-10-08,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,,TRUE,64069593072061
2020-10-08,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,65261520268262
2020-10-08,5001,Haaksbergen,245841,466255,7482RD,VR05,Twente,1,,TRUE,74163290704091
2020-10-08,5015,Losser,266098,475953,7581PB,VR05,Twente,1,,TRUE,84156510222627
2020-10-08,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,,TRUE,88095127901527
2020-10-08,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,92287375237799
2020-10-08,4016,Ommen,224213,504747,7731RJ,VR04,IJsselland,1,,TRUE,94368301271911
2020-10-08,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,764297460259456",,TRUE,132936832002810
2020-10-08,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,235702539740545",,TRUE,132936832002810
2020-10-08,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,,TRUE,324536369908521
2020-10-09,3031,Gieten,248000,559600,9461AL,VR03,Drenthe,1,,TRUE,0
2020-10-09,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,4023665142863
2020-10-09,28002,Asten,179800,378200,5725TB,VR22,Brabant-Zuidoost,1,,TRUE,6753429673617
2020-10-09,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,7485659313332
2020-10-09,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,,TRUE,7864035168058
2020-10-09,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,20487717486917
2020-10-09,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,,TRUE,23884737987642
2020-10-09,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,,TRUE,24482852385376
2020-10-09,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,,TRUE,25365305489253
2020-10-09,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,,TRUE,30622657343747
2020-10-09,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,33756585993964
2020-10-09,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879232301",,TRUE,34066746308654
2020-10-09,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763172189",,TRUE,34066746308654
2020-10-09,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,49067535759551",,TRUE,34066746308654
2020-10-09,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,38846005423480
2020-10-09,17005,Stolwijk,112400,443700,2821SH,VR16,Hollands-Midden,1,,TRUE,42766144385063
2020-10-09,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,,TRUE,42961991500203
2020-10-09,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,,TRUE,47114453599587
2020-10-09,17067,Haastrecht,113600,446200,2851AW,VR16,Hollands-Midden,1,,TRUE,54730830769211
2020-10-09,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,,TRUE,60338066105409
2020-10-09,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,,TRUE,64663804926774
2020-10-09,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,,TRUE,305521763400892
2020-10-10,1038,Scheve Klap,260935,587450,9944VB,VR01,Groningen,1,,TRUE,0
2020-10-10,33001,Foxhol,243400,576300,9607PW,VR03,Drenthe,"0,50765631646108",,TRUE,6185317093489
2020-10-10,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,49234368353892",,TRUE,6185317093489
2020-10-10,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,,TRUE,19498835896661
2020-10-10,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,26352797911806
2020-10-10,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,,TRUE,30022258188513
2020-10-10,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,31878687310998
2020-10-10,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,,TRUE,33062399950032
2020-10-10,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,36553303777156
2020-10-10,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,1,,TRUE,38347915086779
2020-10-10,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,,TRUE,38570105854482
2020-10-10,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,41309430593652
2020-10-10,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,42418394390891
2020-10-10,9041,Zaltbommel,146704,425192,5301KN,VR08,Gelderland-Zuid,1,,TRUE,42567068980713
2020-10-10,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,,TRUE,45725152126106
2020-10-10,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,46956065141122
2020-10-10,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,52679608150304
2020-10-10,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,,TRUE,59070421387441
2020-10-10,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,59128681755235
2020-10-10,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,63440201283115
2020-10-10,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",,TRUE,63941277934903
2020-10-10,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",,TRUE,63941277934903
2020-10-10,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,64831059244781
2020-10-10,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,65441109896045
2020-10-10,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,65441109896045
2020-10-10,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,85125536956801
2020-10-10,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,85125536956801
2020-10-10,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,104141411912219
2020-10-10,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,0375505488157135",,TRUE,114368856125069
2020-10-10,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451184286",,TRUE,114368856125069
2020-10-10,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",,TRUE,178458622231639
2020-10-10,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",,TRUE,178458622231639
2020-10-10,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,183545531462898
2020-10-10,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,183976954455370
2020-10-10,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,325918343377843
2020-10-11,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,,TRUE,0
2020-10-11,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,,TRUE,0
2020-10-11,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,,TRUE,1191656477902
2020-10-11,12024,Ursem,121191,516517,1645RJ,VR10,Noord-Holland-Noord,1,,TRUE,9422650305818
2020-10-11,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,10735881291925
2020-10-11,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,11587795225407
2020-10-11,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,11901595619694
2020-10-11,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,13990289125099
2020-10-11,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,15224925793054
2020-10-11,12013,Geestmerambacht,111056,523200,1749CL,VR10,Noord-Holland-Noord,1,,TRUE,16761963924664
2020-10-11,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",,TRUE,24515182771895
2020-10-11,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",,TRUE,24515182771895
2020-10-11,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",,TRUE,24515182771895
2020-10-11,12006,Alkmaar,110983,517113,1817ET,VR10,Noord-Holland-Noord,1,,TRUE,13555332104137
2020-10-11,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,,TRUE,40429273971055
2020-10-11,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,0641371508136803",,TRUE,43426659476493
2020-10-11,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,93586284918632",,TRUE,43426659476493
2020-10-11,12021,Wervershoof,137975,527101,1693HC,VR10,Noord-Holland-Noord,1,,TRUE,43618350687499
2020-10-11,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,,TRUE,48644117000262
2020-10-11,25017,Nieuwveer,107848,404705,4823ZJ,VR20,Midden- en West-Brabant,1,,TRUE,58380568916408
2020-10-11,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,,TRUE,59022037230357
2020-10-11,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,,TRUE,60554728831388
2020-10-11,12026,Oosthuizen,128400,510300,1474HM,VR11,Zaanstreek-Waterland,1,,TRUE,64648081780935
2020-10-11,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,66351610889628
2020-10-11,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,,TRUE,74805578468071
2020-10-11,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,,TRUE,80563686304550
2020-10-11,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,,TRUE,80928094706677
2020-10-11,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,,TRUE,88152258797365
2020-10-11,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,,TRUE,100302548708777
2020-10-11,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,,TRUE,107337904640625
2020-10-11,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,,TRUE,108248511648490
2020-10-11,12016,Katwoude,130800,499500,1145PW,VR11,Zaanstreek-Waterland,1,,TRUE,118845392081984
2020-10-11,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,,TRUE,124712296446235
2020-10-11,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,,TRUE,126891213867641
2020-10-11,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046001852",,TRUE,133503217143721
2020-10-11,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690953998148",,TRUE,133503217143721
2020-10-11,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,,TRUE,152581929316784
2020-10-11,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,180793836330610
2020-10-11,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,,TRUE,217710437962931
2020-10-11,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,,TRUE,274396848850306
2020-10-12,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,,TRUE,0
2020-10-12,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,0
2020-10-12,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,0
2020-10-12,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,0
2020-10-12,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,,TRUE,0
2020-10-12,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,0
2020-10-12,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,,TRUE,0
2020-10-12,1011,Uithuizermeeden,244865,603300,9982EM,VR01,Groningen,1,,TRUE,0
2020-10-12,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,0
2020-10-12,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,1092926796679
2020-10-12,17075,Ooltgensplaat,83750,409858,3257LW,VR17,Rotterdam-Rijnmond,1,,TRUE,1524664951429
2020-10-12,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,,TRUE,2018697024546
2020-10-12,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,2145036526526
2020-10-12,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,2225269142001
2020-10-12,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,2328073485336
2020-10-12,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,,TRUE,2938353894500
2020-10-12,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,3274578129142
2020-10-12,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,1755380332104
2020-10-12,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,3545334029602
2020-10-12,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,3718124602338
2020-10-12,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,3718124602338
2020-10-12,17074,Den Bommel,77500,415800,3258LZ,VR17,Rotterdam-Rijnmond,1,,TRUE,3770819899627
2020-10-12,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,4507041856709
2020-10-12,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,4613023747718
2020-10-12,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,,TRUE,4838269226563
2020-10-12,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,,TRUE,5598206151087
2020-10-12,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,5707595262598
2020-10-12,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,,TRUE,5729675095206
2020-10-12,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,,TRUE,5879843267394
2020-10-12,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,5997081194194
2020-10-12,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,6540988009676
2020-10-12,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,6545413256311
2020-10-12,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,7379949152391
2020-10-12,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,3971805662056
2020-10-12,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,7933710711946
2020-10-12,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,8017509406525
2020-10-12,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,8595196691492
2020-10-12,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,9194337009320
2020-10-12,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,,TRUE,9403486439198
2020-10-12,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,9902007108979
2020-10-12,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,,TRUE,10181571097555
2020-10-12,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,,TRUE,10210103353645
