Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
2020-10-15,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,,TRUE,26736586108365
2020-10-15,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,,TRUE,29233133227348
2020-10-15,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,32145484568005
2020-10-15,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,,TRUE,32773493348662
2020-10-15,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,37806273402272
2020-10-15,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,38022422052013
2020-10-15,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,0375505488157135",,TRUE,38344075464110
2020-10-15,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451184286",,TRUE,38344075464110
2020-10-15,9043,Lienden,165015,440964,4033CS,VR08,Gelderland-Zuid,1,,TRUE,48310158016945
2020-10-15,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,67664495436115
2020-10-15,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,79193153642850
2020-10-15,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,91454813477142
2020-10-15,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,130261176534673
2020-10-15,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441356763384",,TRUE,160326397867542
2020-10-15,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643236616",,TRUE,160326397867542
2020-10-16,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,,TRUE,995204253964
2020-10-16,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,,TRUE,3788012387787
2020-10-16,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,5225956605014
2020-10-16,33001,Foxhol,243400,576300,9607PW,VR03,Drenthe,"0,50765631646108",,TRUE,14038678754521
2020-10-16,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,49234368353892",,TRUE,14038678754521
2020-10-16,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,,TRUE,14881225153403
2020-10-16,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,16606992992405
2020-10-16,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,18587461223874
2020-10-16,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,,TRUE,41391317416311
2020-10-16,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,,TRUE,21693602740517
2020-10-16,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,33102995303972
2020-10-16,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,35188815499732
2020-10-16,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,36538129225332
2020-10-16,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,37734252969417
2020-10-16,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,,TRUE,38251220631404
2020-10-16,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,,TRUE,38496619024179
2020-10-16,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",,TRUE,69438459044875
2020-10-16,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",,TRUE,69438459044875
2020-10-16,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,40776471301053
2020-10-16,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,,TRUE,44233932595170
2020-10-16,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,,TRUE,45874083730704
2020-10-16,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,47419213599415
2020-10-16,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,49931258769362
2020-10-16,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,,TRUE,27977964099313
2020-10-16,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,53126303988959
2020-10-16,10032,Oudewater,118424,448016,3421GK,VR09,Utrecht,1,,TRUE,61965685846883
2020-10-16,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,74594149363350
2020-10-16,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,,TRUE,80132110021854
2020-10-16,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,81812373633773
2020-10-16,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,95159476860450
2020-10-16,10024,Montfoort,124219,450515,3417XK,VR09,Utrecht,1,,TRUE,97476801641616
2020-10-16,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,,TRUE,100352446240579
2020-10-16,1038,Scheve Klap,260935,587450,9944VB,VR01,Groningen,1,,TRUE,111241458014543
2020-10-16,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,,TRUE,203779852801843
2020-10-16,11008,Blaricum,145684,475176,1261JL,VR14,Gooi en Vechtstreek,"0,706612903",,TRUE,257072711629587
2020-10-16,11008,Blaricum,145684,475176,1261JL,VR09,Utrecht,"0,293387097",,TRUE,257072711629587
2020-10-17,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,,TRUE,7061810579804
2020-10-17,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,,TRUE,10497683597253
2020-10-17,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,,TRUE,12238878455311
2020-10-17,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,,TRUE,12345993508782
2020-10-17,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,,TRUE,12788911454490
2020-10-17,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,,TRUE,24573937635660
2020-10-17,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,,TRUE,32607202076289
2020-10-17,25017,Nieuwveer,107848,404705,4823ZJ,VR20,Midden- en West-Brabant,1,,TRUE,111228420505965
2020-10-17,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,,TRUE,42960500468291
2020-10-17,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,,TRUE,47329678553642
2020-10-17,11005,Amstelveen,121063,480600,1183TN,VR13,Amsterdam-Amstelland,1,,TRUE,47732519095086
2020-10-17,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,,TRUE,47998597703958
2020-10-17,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,,TRUE,67805371764940
2020-10-17,9026,Dodewaard,172000,436900,6669CX,VR08,Gelderland-Zuid,1,,TRUE,68147304154820
2020-10-17,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,69185701088857
2020-10-17,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,72370997531482
2020-10-18,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,0
2020-10-18,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,856063860755
2020-10-18,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,1943875440080
2020-10-18,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,,TRUE,6506050578472
2020-10-18,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,8162161484477
2020-10-18,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,,TRUE,8167855231501
2020-10-18,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,,TRUE,8400274362177
2020-10-18,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,,TRUE,9661496348661
2020-10-18,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,10354585078486
2020-10-18,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,10958278977661
2020-10-18,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,,TRUE,16614189125530
2020-10-18,13038,Nieuwveen,112426,466225,2441LB,VR16,Hollands-Midden,1,,TRUE,15097595543791
2020-10-18,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,15625678611741
2020-10-18,5001,Haaksbergen,245841,466255,7482RD,VR05,Twente,1,,TRUE,15649268657678
2020-10-18,5016,Goor,235990,473869,7471ET,VR05,Twente,1,,TRUE,16245749515722
2020-10-18,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,,TRUE,16317661475567
2020-10-18,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,,TRUE,17408636657776
2020-10-18,8009,Elburg,185364,496800,8081HH,VR06,Noord- en Oost-Gelderland,1,,TRUE,18176495042651
2020-10-18,5015,Losser,266098,475953,7581PB,VR05,Twente,1,,TRUE,19013178983426
2020-10-18,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,19205414166554
2020-10-18,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,19379374251355
2020-10-18,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,,TRUE,21304004868248
2020-10-18,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,,TRUE,23032852852465
2020-10-18,9034,Eck En Wiel,159565,442798,4024BV,VR08,Gelderland-Zuid,1,,TRUE,23238848313046
2020-10-18,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,,TRUE,24255913622476
2020-10-18,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,,TRUE,27224147427130
2020-10-18,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,,TRUE,27316406503217
2020-10-18,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,,TRUE,27569816591513
2020-10-18,16011,Groenedijk,101000,438100,2904LB,VR17,Rotterdam-Rijnmond,1,,TRUE,27778825982524
2020-10-18,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,,TRUE,27969554373657
2020-10-18,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,,TRUE,28515286824656
2020-10-18,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,,TRUE,29251455997254
2020-10-18,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,,TRUE,29463658353431
2020-10-18,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,,TRUE,30212228024842
2020-10-18,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,,TRUE,30347992555797
2020-10-18,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,,TRUE,30641961209485
2020-10-18,8022,Apeldoorn,194895,472607,7317AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,31235916878671
2020-10-18,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,,TRUE,32356530908938
2020-10-18,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,,TRUE,33098930322291
2020-10-18,10037,Loenen,129000,470700,3634BA,VR09,Utrecht,1,,TRUE,33377876439093
2020-10-18,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",,TRUE,36040902216259
2020-10-18,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,36040902216259
2020-10-18,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,,TRUE,36942587948332
2020-10-18,9043,Lienden,165015,440964,4033CS,VR08,Gelderland-Zuid,1,,TRUE,39892031839609
2020-10-18,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,,TRUE,41785235614416
2020-10-18,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,,TRUE,46445732587940
2020-10-18,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,,TRUE,46509646502125
2020-10-18,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,,TRUE,49439384678083
2020-10-18,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,,TRUE,52168488219247
2020-10-18,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879232301",,TRUE,52558515416462
2020-10-18,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763172189",,TRUE,52558515416462
2020-10-18,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,49067535759551",,TRUE,52558515416462
2020-10-18,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,,TRUE,61691505325034
2020-10-18,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,66190529710158
2020-10-18,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,,TRUE,68496484199814
2020-10-18,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",,TRUE,68910298392911
2020-10-18,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",,TRUE,68910298392911
2020-10-18,17016,Alblasserdam,105800,429300,2952AT,VR18,Zuid-Holland-Zuid,1,,TRUE,79967245993647
2020-10-18,3031,Gieten,248000,559600,9461AL,VR03,Drenthe,1,,TRUE,91787925119329
2020-10-18,13034,Lisse,98792,473411,2162CN,VR16,Hollands-Midden,1,,TRUE,92352093516171
2020-10-18,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,,TRUE,104904194534801
2020-10-18,13004,Heemstede,103942,484268,2102LS,VR12,Kennemerland,1,,TRUE,105684239875260
2020-10-18,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,124548676432164
2020-10-18,13047,Nieuwe Wetering,101950,469745,2376BE,VR16,Hollands-Midden,1,,TRUE,375011641971613
2020-10-18,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,,TRUE,136917090919607
2020-10-18,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,472407517776256
2020-10-18,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,,TRUE,21376924251947
2020-10-19,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,2578836928494
2020-10-19,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,2696925277323
2020-10-19,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,2747054798522
2020-10-19,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,3765391979177
2020-10-19,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,4317127582328
2020-10-19,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,4809179976027
2020-10-19,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,,TRUE,5227013457335
2020-10-19,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,5586806628777
2020-10-19,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,6162221770090
2020-10-19,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,6850718919204
2020-10-19,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,6903445667186
2020-10-19,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,7300163467904
2020-10-19,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,,TRUE,7507775999546
2020-10-19,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,8259645683151
2020-10-19,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,,TRUE,8493621647633
2020-10-19,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,8773306977109
2020-10-19,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,9174230273060
2020-10-19,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,,TRUE,9372835400515
2020-10-19,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,,TRUE,5101972929899
2020-10-19,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,,TRUE,9663117194683
2020-10-19,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,,TRUE,9962427706570
2020-10-19,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,10871521869657
2020-10-19,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,11394220305790
2020-10-19,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,11579930974796
2020-10-19,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,,TRUE,12734891638829
2020-10-19,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,,TRUE,12981631507785
2020-10-19,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,13387114342673
2020-10-19,25012,Putte,85400,375600,4645GZ,VR20,Midden- en West-Brabant,1,,TRUE,14118595025550
2020-10-19,4016,Ommen,224213,504747,7731RJ,VR04,IJsselland,1,,TRUE,15855185398900
2020-10-19,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,15914106491166
2020-10-19,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,17033137749004
2020-10-19,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,18705522055813
2020-10-19,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,18715907029489
2020-10-19,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,19207911687973
2020-10-19,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,19307792915909
2020-10-19,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,,TRUE,19941722028528
2020-10-19,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,20116344707819
2020-10-19,3022,Emmen,255924,528133,7833HR,VR03,Drenthe,1,,TRUE,21073178149008
2020-10-19,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482384823848",,TRUE,21400139590386
2020-10-19,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,0915176151761518",,TRUE,21400139590386
2020-10-19,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,23117897114701
2020-10-19,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,23393798933282
2020-10-19,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",,TRUE,24135435834786
2020-10-19,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",,TRUE,24135435834786
2020-10-19,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,,TRUE,24808471733793
2020-10-19,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,,TRUE,25187160306549
2020-10-19,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,,TRUE,27694259338389
2020-10-19,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223418573",,TRUE,27843045579458
2020-10-19,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761776581427",,TRUE,27843045579458
2020-10-19,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,,TRUE,28917959585228
2020-10-19,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,29178143253814
2020-10-19,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,29178143253814
2020-10-19,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,29197839425363
2020-10-19,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,29210381880474
2020-10-19,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,29279937950720
2020-10-19,12023,Den Helder,115228,547921,1786PS,VR10,Noord-Holland-Noord,1,,TRUE,30610873623438
2020-10-19,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,,TRUE,30838358526960
2020-10-19,28002,Asten,179800,378200,5725TB,VR22,Brabant-Zuidoost,1,,TRUE,30921564853351
2020-10-19,7006,Wehl,211600,442600,7031EB,VR06,Noord- en Oost-Gelderland,1,,TRUE,32264435320646
2020-10-19,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,32765924407274
2020-10-19,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,,TRUE,33103838610708
2020-10-19,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927732846334",,TRUE,43771407631882
2020-10-19,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267153666",,TRUE,43771407631882
2020-10-19,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,44920792668307
2020-10-19,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,45039087462727
2020-10-19,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,45743224547031
2020-10-19,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,,TRUE,46172246418953
2020-10-19,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,47167971833474
2020-10-19,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,49184682993462
2020-10-19,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,764297460259456",,TRUE,49669334405525
2020-10-19,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,235702539740545",,TRUE,49669334405525
2020-10-19,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,52530880212631
2020-10-19,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,52530880212631
2020-10-19,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,52530880212631
2020-10-19,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,52530880212631
2020-10-19,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,53436602115860
2020-10-19,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,54442987332656
2020-10-19,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,54697565063029
2020-10-19,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",,TRUE,55935488517118
2020-10-19,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",,TRUE,55935488517118
2020-10-19,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",,TRUE,55935488517118
2020-10-19,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,,TRUE,56365158046948
2020-10-19,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,58213846101210
2020-10-19,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,59242298693988
2020-10-19,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,59242298693988
2020-10-19,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,,TRUE,61063327453828
2020-10-19,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,,TRUE,66774516918301
2020-10-19,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",,TRUE,66948488928922
2020-10-19,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",,TRUE,66948488928922
2020-10-19,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,1,,TRUE,67320979635990
2020-10-19,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,70677722559140
2020-10-19,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,78768191969667
2020-10-19,12021,Wervershoof,137975,527101,1693HC,VR10,Noord-Holland-Noord,1,,TRUE,84411272274505
2020-10-19,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,,TRUE,85508731471830
2020-10-19,12013,Geestmerambacht,111056,523200,1749CL,VR10,Noord-Holland-Noord,1,,TRUE,96022046717645
2020-10-19,4028,Dedemsvaart,228600,514200,7701PG,VR04,IJsselland,1,,TRUE,99232248776245
2020-10-19,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,111706680420954
2020-10-19,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,,TRUE,113697890015514
2020-10-20,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,,TRUE,0
2020-10-20,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,,TRUE,808322972224
2020-10-20,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,2612917005985
2020-10-20,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,3939401753706
2020-10-20,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,,TRUE,4006132971129
2020-10-20,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,5905138685646
2020-10-20,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,,TRUE,9381083936747
2020-10-20,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,14572670279083
2020-10-20,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,,TRUE,19121010211328
2020-10-20,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,19655033522363
2020-10-20,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,22744539442859
2020-10-20,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,23406912238338
2020-10-20,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,,TRUE,23541342286620
2020-10-20,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",,TRUE,23870361028899
2020-10-20,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",,TRUE,23870361028899
2020-10-20,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,,TRUE,23885782090874
2020-10-20,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,27442640866653
2020-10-20,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,,TRUE,28181540280610
2020-10-20,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,,TRUE,28201571276251
2020-10-20,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,29913320981613
